user_id,acquisition_channel,signup_date,first_transaction_date,churned,retained,tx_frequency_30d,tx_frequency_60,tx_frequency_90,cac_usd,ltv_90_usd
4405,Referrals,2025-01-14,2025-01-23,False,True,6,9,10,4,1033.73
4406,Social Media,2025-05-12,,False,True,0,0,0,8,0.0
4407,Referrals,2025-04-17,2025-04-19,False,True,6,11,18,4,1636.08
4408,Paid Ads,2025-02-28,,False,True,0,0,0,12,0.0
4409,Referrals,2025-01-17,2025-01-24,False,True,1,5,7,4,608.08
4410,Referrals,2025-06-17,2025-06-28,False,True,7,9,10,4,1033.06
4411,Social Media,2025-06-15,,True,False,0,0,0,8,0.0
4412,Social Media,2025-05-13,,False,True,0,0,0,8,0.0
4413,Organic Search,2025-02-02,2025-02-13,True,False,2,2,2,6,137.59
4414,Organic Search,2025-04-12,,False,True,0,0,0,6,0.0
4415,Paid Ads,2025-04-16,2025-04-25,False,True,2,5,6,12,227.16
4416,Referrals,2025-01-20,2025-01-24,False,True,2,6,7,4,633.92
4417,Referrals,2025-02-15,,False,True,0,0,0,4,0.0
4418,Referrals,2025-05-30,2025-06-13,False,True,7,13,19,4,1714.97
4419,Paid Ads,2025-02-27,2025-03-13,True,False,1,1,1,12,44.53
4420,Paid Ads,2025-03-19,,True,False,0,0,0,12,0.0
4421,Referrals,2025-06-12,,False,True,0,0,0,4,0.0
4422,Organic Search,2025-06-07,,True,False,0,0,0,6,0.0
4423,Paid Ads,2025-05-06,,True,False,0,0,0,12,0.0
4424,Social Media,2025-05-14,2025-05-15,True,False,1,2,2,8,64.91
4425,Social Media,2025-03-05,,True,False,0,0,0,8,0.0
4426,Organic Search,2025-05-28,,False,True,0,0,0,6,0.0
4427,Organic Search,2025-02-04,2025-02-07,True,False,1,1,1,6,43.94
4428,Organic Search,2025-06-06,2025-06-13,False,True,6,10,11,6,879.25
4429,Organic Search,2025-03-19,2025-03-24,True,False,1,1,1,6,100.12
4430,Paid Ads,2025-02-22,2025-03-01,False,True,2,5,12,12,635.59
4431,Paid Ads,2025-04-11,,True,False,0,0,0,12,0.0
4432,Referrals,2025-01-13,2025-01-16,False,True,5,12,17,4,1240.2
4433,Referrals,2025-03-25,2025-04-06,False,True,4,10,11,4,957.0
4434,Social Media,2025-03-17,2025-03-29,True,False,1,2,2,8,42.71
4435,Paid Ads,2025-01-20,2025-01-25,True,False,1,1,1,12,41.8
4436,Organic Search,2025-02-12,,True,False,0,0,0,6,0.0
4437,Paid Ads,2025-05-25,2025-05-31,True,False,3,4,4,12,175.52
4438,Paid Ads,2025-01-28,2025-02-11,True,False,2,2,2,12,68.56
4439,Referrals,2025-04-16,2025-04-25,False,True,7,10,15,4,1861.77
4440,Organic Search,2025-04-03,,False,True,0,0,0,6,0.0
4441,Social Media,2025-06-17,,False,True,0,0,0,8,0.0
4442,Paid Ads,2025-03-30,2025-04-06,True,False,2,3,3,12,150.14
4443,Paid Ads,2025-06-08,,True,False,0,0,0,12,0.0
4444,Referrals,2025-01-16,2025-01-30,True,False,2,3,3,4,263.45
4445,Paid Ads,2025-04-11,,False,True,0,0,0,12,0.0
4446,Referrals,2025-02-01,2025-02-02,True,False,2,2,2,4,202.47
4447,Referrals,2025-06-15,2025-06-29,False,True,5,9,16,4,1439.55
4448,Paid Ads,2025-05-24,,True,False,0,0,0,12,0.0
4449,Paid Ads,2025-06-29,,True,False,0,0,0,12,0.0
4450,Referrals,2025-03-06,2025-03-15,True,False,2,3,3,4,292.5
4451,Organic Search,2025-05-25,2025-05-27,True,False,2,2,2,6,173.92
4452,Paid Ads,2025-03-17,,True,False,0,0,0,12,0.0
4453,Social Media,2025-03-09,,True,False,0,0,0,8,0.0
4454,Organic Search,2025-03-22,2025-04-05,False,True,2,9,12,6,1046.38
4455,Paid Ads,2025-01-12,,False,True,0,0,0,12,0.0
4456,Referrals,2025-04-22,2025-04-24,False,True,3,8,9,4,764.95
4457,Organic Search,2025-01-22,,True,False,0,0,0,6,0.0
4458,Referrals,2025-03-23,2025-04-06,False,True,2,9,12,4,957.13
4459,Organic Search,2025-02-13,2025-02-18,False,True,2,5,9,6,391.07
4460,Organic Search,2025-02-11,2025-02-13,False,True,3,8,9,6,608.47
4461,Social Media,2025-03-08,,True,False,0,0,0,8,0.0
4462,Organic Search,2025-04-25,,False,True,0,0,0,6,0.0
4463,Referrals,2025-01-04,2025-01-09,True,False,2,3,3,4,337.24
4464,Paid Ads,2025-05-05,2025-05-12,True,False,3,3,3,12,159.16
4465,Paid Ads,2025-04-30,,True,False,0,0,0,12,0.0
4466,Organic Search,2025-06-25,,True,False,0,0,0,6,0.0
4467,Paid Ads,2025-06-06,,False,True,0,0,0,12,0.0
4468,Referrals,2025-03-05,2025-03-15,True,False,1,1,1,4,66.43
4469,Referrals,2025-01-29,2025-02-07,True,False,3,3,3,4,243.37
4470,Social Media,2025-01-04,,True,False,0,0,0,8,0.0
4471,Organic Search,2025-02-22,,True,False,0,0,0,6,0.0
4472,Paid Ads,2025-04-01,,True,False,0,0,0,12,0.0
4473,Referrals,2025-04-22,,False,True,0,0,0,4,0.0
4474,Paid Ads,2025-05-16,2025-05-26,False,True,7,10,15,12,534.86
4475,Paid Ads,2025-03-14,,True,False,0,0,0,12,0.0
4476,Paid Ads,2025-02-05,2025-02-13,False,True,7,12,16,12,643.95
4477,Social Media,2025-03-06,2025-03-19,True,False,1,2,2,8,59.53
4478,Paid Ads,2025-03-24,2025-04-05,False,True,7,10,15,12,812.14
4479,Organic Search,2025-03-08,,False,True,0,0,0,6,0.0
4480,Referrals,2025-02-01,2025-02-14,False,True,2,5,8,4,967.46
4481,Paid Ads,2025-05-28,,True,False,0,0,0,12,0.0
4482,Referrals,2025-01-06,,False,True,0,0,0,4,0.0
4483,Paid Ads,2025-03-27,2025-04-02,True,False,3,3,3,12,125.33
4484,Paid Ads,2025-06-15,,False,True,0,0,0,12,0.0
4485,Social Media,2025-06-16,2025-06-18,False,True,7,9,14,8,634.24
4486,Paid Ads,2025-03-13,,True,False,0,0,0,12,0.0
4487,Referrals,2025-01-10,2025-01-18,True,False,3,4,4,4,368.6
4488,Social Media,2025-05-24,,True,False,0,0,0,8,0.0
4489,Referrals,2025-02-20,2025-03-01,True,False,2,3,3,4,437.3
4490,Organic Search,2025-03-23,,True,False,0,0,0,6,0.0
4491,Referrals,2025-01-14,2025-01-27,False,True,6,12,13,4,911.4
4492,Paid Ads,2025-05-12,,False,True,0,0,0,12,0.0
4493,Referrals,2025-03-19,2025-03-20,False,True,6,9,14,4,1121.03
4494,Referrals,2025-05-28,2025-05-29,False,True,3,9,10,4,953.48
4495,Organic Search,2025-06-04,2025-06-17,True,False,2,3,3,6,278.61
4496,Paid Ads,2025-02-20,,True,False,0,0,0,12,0.0
4497,Organic Search,2025-06-03,2025-06-15,False,True,7,11,16,6,1081.82
4498,Referrals,2025-04-22,2025-04-23,False,True,6,11,12,4,1715.11
4499,Paid Ads,2025-05-05,2025-05-16,False,True,4,8,11,12,587.1
4500,Paid Ads,2025-01-27,,False,True,0,0,0,12,0.0
4501,Referrals,2025-03-11,2025-03-14,False,True,3,8,13,4,1128.11
4502,Organic Search,2025-03-31,2025-04-05,False,True,1,6,7,6,472.75
4503,Referrals,2025-02-13,2025-02-19,False,True,6,12,15,4,1510.26
4504,Organic Search,2025-04-15,2025-04-19,True,False,1,2,2,6,131.56
4505,Paid Ads,2025-05-17,2025-05-28,True,False,3,4,4,12,165.24
4506,Paid Ads,2025-06-09,,True,False,0,0,0,12,0.0
4507,Social Media,2025-03-10,,False,True,0,0,0,8,0.0
4508,Social Media,2025-05-01,,True,False,0,0,0,8,0.0
4509,Organic Search,2025-02-14,,True,False,0,0,0,6,0.0
4510,Referrals,2025-03-14,2025-03-17,False,True,2,3,10,4,505.4
4511,Referrals,2025-05-24,2025-05-27,True,False,3,4,4,4,396.28
4512,Social Media,2025-05-02,2025-05-07,True,False,2,2,2,8,85.58
4513,Organic Search,2025-01-11,,False,True,0,0,0,6,0.0
4514,Social Media,2025-03-14,,False,True,0,0,0,8,0.0
4515,Paid Ads,2025-02-15,,False,True,0,0,0,12,0.0
4516,Paid Ads,2025-06-03,2025-06-07,True,False,1,1,1,12,27.9
4517,Paid Ads,2025-03-02,2025-03-15,True,False,2,2,2,12,94.22
4518,Paid Ads,2025-03-25,2025-03-29,False,True,5,11,18,12,907.38
4519,Social Media,2025-01-04,,True,False,0,0,0,8,0.0
4520,Social Media,2025-06-07,,True,False,0,0,0,8,0.0
4521,Paid Ads,2025-06-09,2025-06-22,True,False,2,3,3,12,133.46
4522,Social Media,2025-04-18,,True,False,0,0,0,8,0.0
4523,Social Media,2025-02-04,2025-02-15,True,False,2,3,3,8,132.25
4524,Paid Ads,2025-02-15,,True,False,0,0,0,12,0.0
4525,Organic Search,2025-02-24,2025-03-10,False,True,7,14,20,6,1595.51
4526,Organic Search,2025-01-05,2025-01-19,True,False,2,3,3,6,211.84
4527,Organic Search,2025-02-24,,False,True,0,0,0,6,0.0
4528,Paid Ads,2025-03-26,,True,False,0,0,0,12,0.0
4529,Paid Ads,2025-06-10,2025-06-22,False,True,7,9,10,12,413.43
4530,Social Media,2025-05-27,,True,False,0,0,0,8,0.0
4531,Referrals,2025-06-19,2025-06-30,False,True,4,9,13,4,1493.52
4532,Organic Search,2025-01-06,2025-01-18,False,True,1,5,8,6,533.17
4533,Paid Ads,2025-04-22,,True,False,0,0,0,12,0.0
4534,Organic Search,2025-03-06,2025-03-10,False,True,7,10,16,6,1330.4
4535,Social Media,2025-02-06,,True,False,0,0,0,8,0.0
4536,Referrals,2025-02-17,2025-03-02,True,False,3,3,3,4,244.42
4537,Organic Search,2025-03-23,2025-03-24,False,True,3,8,10,6,760.95
4538,Organic Search,2025-03-15,,True,False,0,0,0,6,0.0
4539,Social Media,2025-05-24,,True,False,0,0,0,8,0.0
4540,Paid Ads,2025-02-09,,True,False,0,0,0,12,0.0
4541,Organic Search,2025-01-05,,False,True,0,0,0,6,0.0
4542,Referrals,2025-03-06,2025-03-09,False,True,6,10,12,4,1477.74
4543,Organic Search,2025-05-20,,False,True,0,0,0,6,0.0
4544,Organic Search,2025-05-19,2025-05-21,True,False,3,3,3,6,177.65
4545,Referrals,2025-05-16,2025-05-21,False,True,1,2,8,4,894.39
4546,Paid Ads,2025-02-15,,False,True,0,0,0,12,0.0
4547,Paid Ads,2025-01-05,,True,False,0,0,0,12,0.0
4548,Referrals,2025-05-30,2025-06-12,False,True,4,10,17,4,1811.8
4549,Referrals,2025-06-16,,True,False,0,0,0,4,0.0
4550,Paid Ads,2025-06-12,,True,False,0,0,0,12,0.0
4551,Referrals,2025-06-10,,False,True,0,0,0,4,0.0
4552,Social Media,2025-02-24,2025-02-25,False,True,6,8,10,8,286.66
4553,Referrals,2025-03-05,2025-03-19,False,True,5,6,12,4,1141.74
4554,Referrals,2025-05-23,2025-05-25,False,True,5,6,10,4,1118.15
4555,Referrals,2025-01-20,2025-01-26,False,True,5,11,13,4,1674.56
4556,Organic Search,2025-03-21,2025-03-28,False,True,1,4,9,6,591.82
4557,Referrals,2025-06-04,2025-06-09,True,False,1,2,2,4,190.52
4558,Referrals,2025-04-29,2025-05-08,True,False,2,3,3,4,278.17
4559,Organic Search,2025-03-12,,False,True,0,0,0,6,0.0
4560,Referrals,2025-01-10,2025-01-15,False,True,6,11,18,4,1965.21
4561,Paid Ads,2025-01-09,2025-01-10,True,False,1,2,2,12,79.07
4562,Social Media,2025-06-05,,True,False,0,0,0,8,0.0
4563,Organic Search,2025-06-03,2025-06-15,True,False,3,3,3,6,251.41
4564,Organic Search,2025-04-22,,False,True,0,0,0,6,0.0
4565,Paid Ads,2025-02-13,,False,True,0,0,0,12,0.0
4566,Paid Ads,2025-05-28,,False,True,0,0,0,12,0.0
4567,Referrals,2025-03-08,2025-03-18,True,False,1,2,2,4,168.37
4568,Referrals,2025-04-03,2025-04-05,False,True,2,3,4,4,451.77
4569,Organic Search,2025-02-12,2025-02-17,False,True,5,12,16,6,963.32
4570,Paid Ads,2025-01-31,2025-02-11,True,False,2,3,3,12,123.19
4571,Social Media,2025-04-29,,True,False,0,0,0,8,0.0
4572,Paid Ads,2025-02-06,2025-02-12,True,False,3,3,3,12,117.31
4573,Paid Ads,2025-04-10,,False,True,0,0,0,12,0.0
4574,Paid Ads,2025-02-27,,False,True,0,0,0,12,0.0
4575,Paid Ads,2025-02-12,,False,True,0,0,0,12,0.0
4576,Organic Search,2025-03-26,,False,True,0,0,0,6,0.0
4577,Paid Ads,2025-06-18,2025-06-29,True,False,1,2,2,12,102.02
4578,Paid Ads,2025-04-08,,True,False,0,0,0,12,0.0
4579,Referrals,2025-05-11,2025-05-18,False,True,2,7,12,4,1288.42
4580,Referrals,2025-03-31,2025-04-11,False,True,1,8,13,4,1308.04
4581,Paid Ads,2025-04-18,2025-04-25,False,True,6,7,9,12,442.07
4582,Organic Search,2025-05-18,,False,True,0,0,0,6,0.0
4583,Organic Search,2025-06-22,,True,False,0,0,0,6,0.0
4584,Social Media,2025-05-30,,False,True,0,0,0,8,0.0
4585,Paid Ads,2025-05-23,,True,False,0,0,0,12,0.0
4586,Paid Ads,2025-01-27,,True,False,0,0,0,12,0.0
4587,Referrals,2025-04-08,,False,True,0,0,0,4,0.0
4588,Social Media,2025-03-31,2025-04-10,True,False,1,2,2,8,63.51
4589,Referrals,2025-02-27,,False,True,0,0,0,4,0.0
4590,Paid Ads,2025-06-24,2025-07-07,True,False,2,3,3,12,176.74
4591,Organic Search,2025-06-25,2025-07-02,False,True,3,10,11,6,757.08
4592,Social Media,2025-03-11,,True,False,0,0,0,8,0.0
4593,Paid Ads,2025-03-18,,True,False,0,0,0,12,0.0
4594,Social Media,2025-06-09,,True,False,0,0,0,8,0.0
4595,Referrals,2025-01-25,2025-02-07,False,True,7,12,14,4,1366.07
4596,Organic Search,2025-01-03,,True,False,0,0,0,6,0.0
4597,Organic Search,2025-04-03,2025-04-14,False,True,6,10,11,6,762.03
4598,Paid Ads,2025-03-07,2025-03-11,True,False,1,1,1,12,38.69
4599,Organic Search,2025-06-04,,True,False,0,0,0,6,0.0
4600,Paid Ads,2025-01-11,2025-01-23,True,False,2,3,3,12,128.14
4601,Organic Search,2025-05-29,2025-06-05,True,False,1,1,1,6,65.47
4602,Organic Search,2025-06-14,2025-06-24,True,False,2,3,3,6,262.18
4603,Social Media,2025-06-28,,True,False,0,0,0,8,0.0
4604,Social Media,2025-01-03,2025-01-11,True,False,1,2,2,8,81.08
4605,Paid Ads,2025-04-04,,False,True,0,0,0,12,0.0
4606,Referrals,2025-03-02,,False,True,0,0,0,4,0.0
4607,Organic Search,2025-06-18,,False,True,0,0,0,6,0.0
4608,Organic Search,2025-02-15,,True,False,0,0,0,6,0.0
4609,Organic Search,2025-06-18,,True,False,0,0,0,6,0.0
4610,Referrals,2025-04-01,2025-04-15,True,False,2,2,2,4,227.39
4611,Social Media,2025-04-12,2025-04-25,True,False,1,1,1,8,20.7
4612,Social Media,2025-01-21,,True,False,0,0,0,8,0.0
4613,Social Media,2025-04-11,,False,True,0,0,0,8,0.0
4614,Organic Search,2025-02-08,,False,True,0,0,0,6,0.0
4615,Paid Ads,2025-05-21,2025-06-03,True,False,2,2,2,12,70.62
4616,Organic Search,2025-03-13,2025-03-27,True,False,3,3,3,6,168.96
4617,Referrals,2025-05-30,2025-06-13,True,False,3,4,4,4,496.53
4618,Referrals,2025-02-21,2025-03-03,False,True,6,12,16,4,1646.27
4619,Paid Ads,2025-03-24,,True,False,0,0,0,12,0.0
4620,Paid Ads,2025-03-14,2025-03-17,True,False,3,4,4,12,207.09
4621,Referrals,2025-03-19,2025-03-27,False,True,5,9,11,4,1226.65
4622,Referrals,2025-05-20,2025-05-25,False,True,7,12,13,4,1335.36
4623,Social Media,2025-02-09,,False,True,0,0,0,8,0.0
4624,Organic Search,2025-03-30,2025-04-10,False,True,7,9,12,6,817.13
4625,Social Media,2025-02-24,2025-03-10,True,False,1,2,2,8,121.45
4626,Referrals,2025-04-02,2025-04-16,True,False,2,3,3,4,223.78
4627,Paid Ads,2025-03-08,2025-03-18,True,False,3,3,3,12,138.67
4628,Referrals,2025-06-19,2025-06-29,False,True,6,10,11,4,1145.56
4629,Social Media,2025-06-16,2025-06-20,True,False,3,3,3,8,102.6
4630,Social Media,2025-05-10,,True,False,0,0,0,8,0.0
4631,Paid Ads,2025-04-25,2025-05-09,True,False,2,2,2,12,84.83
4632,Paid Ads,2025-04-07,,True,False,0,0,0,12,0.0
4633,Paid Ads,2025-03-28,2025-04-09,True,False,2,3,3,12,124.76
4634,Organic Search,2025-02-21,2025-02-24,False,True,2,5,12,6,539.17
4635,Referrals,2025-03-29,,False,True,0,0,0,4,0.0
4636,Referrals,2025-01-07,,True,False,0,0,0,4,0.0
4637,Referrals,2025-03-06,2025-03-15,False,True,5,11,13,4,956.02
4638,Social Media,2025-06-09,2025-06-20,True,False,3,3,3,8,103.22
4639,Paid Ads,2025-05-11,,False,True,0,0,0,12,0.0
4640,Social Media,2025-03-02,2025-03-09,True,False,1,2,2,8,89.99
4641,Paid Ads,2025-05-12,,False,True,0,0,0,12,0.0
4642,Paid Ads,2025-05-30,2025-06-01,False,True,6,10,16,12,890.52
4643,Paid Ads,2025-02-25,,True,False,0,0,0,12,0.0
4644,Referrals,2025-02-09,2025-02-18,False,True,2,8,10,4,970.27
4645,Organic Search,2025-06-21,2025-06-24,True,False,1,2,2,6,126.71
4646,Paid Ads,2025-01-10,,True,False,0,0,0,12,0.0
4647,Organic Search,2025-03-15,2025-03-16,True,False,3,3,3,6,72.0
4648,Organic Search,2025-01-05,,False,True,0,0,0,6,0.0
4649,Referrals,2025-01-26,2025-02-04,False,True,3,5,9,4,511.29
4650,Paid Ads,2025-04-29,,True,False,0,0,0,12,0.0
4651,Paid Ads,2025-02-05,,True,False,0,0,0,12,0.0
4652,Referrals,2025-05-30,2025-06-12,False,True,7,10,13,4,848.86
4653,Organic Search,2025-02-06,,False,True,0,0,0,6,0.0
4654,Paid Ads,2025-06-29,2025-07-03,True,False,2,3,3,12,103.11
4655,Organic Search,2025-03-07,,False,True,0,0,0,6,0.0
4656,Paid Ads,2025-03-26,2025-04-05,True,False,1,1,1,12,52.13
4657,Organic Search,2025-03-07,2025-03-15,True,False,3,4,4,6,219.92
4658,Paid Ads,2025-02-16,2025-02-21,False,True,6,10,14,12,813.85
4659,Social Media,2025-06-22,2025-07-02,True,False,1,2,2,8,90.16
4660,Paid Ads,2025-05-20,2025-05-22,True,False,3,3,3,12,147.5
4661,Social Media,2025-01-26,,True,False,0,0,0,8,0.0
4662,Social Media,2025-01-02,,True,False,0,0,0,8,0.0
4663,Social Media,2025-06-16,2025-06-18,True,False,1,1,1,8,41.9
4664,Referrals,2025-01-11,,True,False,0,0,0,4,0.0
4665,Referrals,2025-02-26,2025-03-04,False,True,1,6,10,4,1112.22
4666,Social Media,2025-06-06,,False,True,0,0,0,8,0.0
4667,Referrals,2025-06-15,2025-06-27,False,True,1,3,9,4,955.0
4668,Referrals,2025-04-29,2025-05-03,False,True,2,8,10,4,904.73
4669,Paid Ads,2025-06-29,,False,True,0,0,0,12,0.0
4670,Paid Ads,2025-06-19,2025-06-22,True,False,2,2,2,12,75.52
4671,Paid Ads,2025-02-07,2025-02-13,False,True,1,7,13,12,527.47
4672,Social Media,2025-04-12,,True,False,0,0,0,8,0.0
4673,Social Media,2025-05-06,,False,True,0,0,0,8,0.0
4674,Paid Ads,2025-04-05,2025-04-17,True,False,1,1,1,12,21.05
4675,Paid Ads,2025-06-10,,True,False,0,0,0,12,0.0
4676,Referrals,2025-01-05,2025-01-11,False,True,7,14,18,4,1893.31
4677,Organic Search,2025-01-25,2025-02-04,False,True,2,3,9,6,610.71
4678,Paid Ads,2025-04-25,2025-05-04,True,False,2,3,3,12,105.22
4679,Organic Search,2025-03-23,2025-04-06,False,True,7,14,15,6,1343.24
4680,Organic Search,2025-05-13,2025-05-23,True,False,3,4,4,6,344.26
4681,Social Media,2025-01-27,2025-02-04,True,False,3,4,4,8,120.4
4682,Social Media,2025-04-16,2025-04-22,True,False,3,3,3,8,97.48
4683,Paid Ads,2025-06-05,2025-06-10,True,False,1,1,1,12,47.69
4684,Social Media,2025-03-06,,True,False,0,0,0,8,0.0
4685,Referrals,2025-02-10,2025-02-19,False,True,7,11,14,4,1112.75
4686,Paid Ads,2025-06-23,2025-06-26,True,False,1,2,2,12,60.67
4687,Referrals,2025-05-17,,False,True,0,0,0,4,0.0
4688,Social Media,2025-02-21,,False,True,0,0,0,8,0.0
4689,Social Media,2025-06-18,2025-06-21,True,False,2,2,2,8,91.7
4690,Paid Ads,2025-03-09,,True,False,0,0,0,12,0.0
4691,Referrals,2025-01-22,2025-02-02,False,True,3,6,8,4,579.76
4692,Paid Ads,2025-06-20,,False,True,0,0,0,12,0.0
4693,Paid Ads,2025-01-24,,False,True,0,0,0,12,0.0
4694,Organic Search,2025-02-14,,False,True,0,0,0,6,0.0
4695,Paid Ads,2025-01-31,2025-02-06,True,False,2,3,3,12,139.75
4696,Paid Ads,2025-02-25,2025-03-07,True,False,1,2,2,12,90.36
4697,Paid Ads,2025-03-13,2025-03-23,False,True,7,14,16,12,672.05
4698,Paid Ads,2025-06-18,,False,True,0,0,0,12,0.0
4699,Social Media,2025-05-31,,True,False,0,0,0,8,0.0
4700,Organic Search,2025-01-13,2025-01-19,True,False,1,1,1,6,63.32
4701,Paid Ads,2025-01-26,2025-02-06,True,False,3,4,4,12,95.46
4702,Organic Search,2025-05-31,,False,True,0,0,0,6,0.0
4703,Organic Search,2025-01-29,,False,True,0,0,0,6,0.0
4704,Referrals,2025-05-31,2025-06-10,False,True,4,5,7,4,656.33
4705,Organic Search,2025-01-19,2025-01-20,False,True,6,12,14,6,907.09
4706,Social Media,2025-04-09,,False,True,0,0,0,8,0.0
4707,Paid Ads,2025-03-06,,True,False,0,0,0,12,0.0
4708,Referrals,2025-03-26,2025-03-30,False,True,2,3,7,4,642.43
4709,Paid Ads,2025-03-14,,False,True,0,0,0,12,0.0
4710,Social Media,2025-06-14,,True,False,0,0,0,8,0.0
4711,Paid Ads,2025-05-09,2025-05-22,True,False,1,2,2,12,124.82
4712,Organic Search,2025-01-25,2025-01-29,False,True,5,9,16,6,1000.82
4713,Paid Ads,2025-06-22,,True,False,0,0,0,12,0.0
4714,Referrals,2025-06-23,2025-06-24,False,True,7,14,18,4,1493.43
4715,Paid Ads,2025-05-07,,True,False,0,0,0,12,0.0
4716,Paid Ads,2025-05-02,,True,False,0,0,0,12,0.0
4717,Paid Ads,2025-03-07,,False,True,0,0,0,12,0.0
4718,Referrals,2025-06-14,2025-06-25,False,True,7,13,20,4,1634.16
4719,Organic Search,2025-02-13,2025-02-20,True,False,3,4,4,6,233.86
4720,Social Media,2025-05-11,2025-05-21,True,False,2,3,3,8,174.03
4721,Paid Ads,2025-02-22,,False,True,0,0,0,12,0.0
4722,Referrals,2025-06-07,,False,True,0,0,0,4,0.0
4723,Organic Search,2025-06-09,2025-06-22,True,False,2,2,2,6,103.14
4724,Social Media,2025-02-17,2025-03-01,True,False,3,3,3,8,112.56
4725,Paid Ads,2025-03-04,2025-03-17,True,False,2,2,2,12,128.4
4726,Referrals,2025-04-30,,True,False,0,0,0,4,0.0
4727,Referrals,2025-04-22,2025-04-26,False,True,7,11,14,4,1389.33
4728,Social Media,2025-05-12,,False,True,0,0,0,8,0.0
4729,Paid Ads,2025-05-14,2025-05-19,True,False,2,2,2,12,68.71
4730,Referrals,2025-03-05,,False,True,0,0,0,4,0.0
4731,Referrals,2025-05-04,2025-05-15,True,False,2,3,3,4,327.97
4732,Referrals,2025-05-23,,False,True,0,0,0,4,0.0
4733,Social Media,2025-02-19,,True,False,0,0,0,8,0.0
4734,Referrals,2025-06-10,,True,False,0,0,0,4,0.0
4735,Organic Search,2025-03-26,,False,True,0,0,0,6,0.0
4736,Social Media,2025-06-01,,True,False,0,0,0,8,0.0
4737,Social Media,2025-04-10,2025-04-22,True,False,3,3,3,8,125.67
4738,Organic Search,2025-01-13,2025-01-16,False,True,2,6,7,6,513.48
4739,Referrals,2025-04-13,,True,False,0,0,0,4,0.0
4740,Referrals,2025-06-26,2025-06-28,False,True,5,12,17,4,1627.51
4741,Organic Search,2025-04-22,,False,True,0,0,0,6,0.0
4742,Social Media,2025-06-21,2025-07-05,False,True,2,8,15,8,710.8
4743,Organic Search,2025-03-02,2025-03-10,False,True,2,9,16,6,1007.07
4744,Paid Ads,2025-02-16,2025-02-22,False,True,7,11,14,12,516.34
4745,Paid Ads,2025-05-28,,False,True,0,0,0,12,0.0
4746,Social Media,2025-02-23,,False,True,0,0,0,8,0.0
4747,Referrals,2025-02-23,2025-02-27,False,True,5,6,13,4,1572.32
4748,Paid Ads,2025-05-01,,True,False,0,0,0,12,0.0
4749,Social Media,2025-01-16,2025-01-28,False,True,2,8,11,8,364.54
4750,Social Media,2025-02-01,,True,False,0,0,0,8,0.0
4751,Organic Search,2025-03-24,2025-03-28,False,True,3,10,12,6,1004.83
4752,Paid Ads,2025-01-31,,True,False,0,0,0,12,0.0
4753,Paid Ads,2025-02-05,,False,True,0,0,0,12,0.0
4754,Referrals,2025-03-03,2025-03-06,True,False,1,1,1,4,81.13
4755,Paid Ads,2025-03-24,2025-04-02,True,False,2,2,2,12,63.61
4756,Social Media,2025-04-24,,True,False,0,0,0,8,0.0
4757,Paid Ads,2025-04-20,,False,True,0,0,0,12,0.0
4758,Social Media,2025-04-02,2025-04-11,True,False,3,4,4,8,166.2
4759,Organic Search,2025-04-10,2025-04-23,False,True,2,5,10,6,750.53
4760,Referrals,2025-01-28,2025-02-08,False,True,1,7,11,4,1264.17
4761,Social Media,2025-06-26,,True,False,0,0,0,8,0.0
4762,Paid Ads,2025-05-20,2025-05-29,False,True,4,10,13,12,744.78
4763,Referrals,2025-01-06,2025-01-17,True,False,3,3,3,4,338.88
4764,Social Media,2025-06-24,,True,False,0,0,0,8,0.0
4765,Social Media,2025-03-05,,True,False,0,0,0,8,0.0
4766,Organic Search,2025-05-19,,False,True,0,0,0,6,0.0
4767,Referrals,2025-01-20,2025-01-28,False,True,3,4,9,4,793.69
4768,Referrals,2025-04-23,2025-04-26,False,True,4,10,16,4,1381.18
4769,Social Media,2025-04-22,,True,False,0,0,0,8,0.0
4770,Paid Ads,2025-06-18,,True,False,0,0,0,12,0.0
4771,Social Media,2025-02-16,2025-02-23,True,False,1,1,1,8,28.71
4772,Referrals,2025-04-16,,False,True,0,0,0,4,0.0
4773,Paid Ads,2025-02-13,2025-02-27,False,True,4,8,12,12,595.49
4774,Organic Search,2025-03-29,,False,True,0,0,0,6,0.0
4775,Referrals,2025-04-25,,False,True,0,0,0,4,0.0
4776,Organic Search,2025-01-31,,False,True,0,0,0,6,0.0
4777,Social Media,2025-05-12,,True,False,0,0,0,8,0.0
4778,Social Media,2025-05-01,2025-05-08,False,True,3,7,11,8,449.23
4779,Paid Ads,2025-03-12,,True,False,0,0,0,12,0.0
4780,Referrals,2025-05-15,2025-05-22,False,True,7,13,18,4,1429.19
4781,Social Media,2025-04-13,,True,False,0,0,0,8,0.0
4782,Social Media,2025-06-24,,True,False,0,0,0,8,0.0
4783,Referrals,2025-01-17,2025-01-30,True,False,1,2,2,4,124.21
4784,Paid Ads,2025-04-08,,True,False,0,0,0,12,0.0
4785,Organic Search,2025-06-17,2025-06-29,True,False,1,1,1,6,38.94
4786,Social Media,2025-06-20,,False,True,0,0,0,8,0.0
4787,Social Media,2025-05-05,,True,False,0,0,0,8,0.0
4788,Paid Ads,2025-05-15,,True,False,0,0,0,12,0.0
4789,Referrals,2025-06-22,2025-07-01,True,False,1,1,1,4,88.5
